id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,queue pressure,96,74,33,20,440,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry load,65,35,21,29,304,ship,edge,drag-penalty,drop-slack
m003,g003,worker slack,102,34,24,63,506,ship,recovery,confidence-floor,raise-drag
m004,g004,session drift,36,66,16,46,304,ship,negative,lane-boundary,lower-confidence
m005,g005,queue pressure,103,49,17,62,566,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry load,83,0,19,68,392,ship,edge,drag-penalty,drop-slack
m007,g007,worker slack,37,25,29,32,146,watch,recovery,confidence-floor,raise-drag
m008,g008,session drift,61,71,25,92,470,ship,negative,lane-boundary,lower-confidence
m009,g009,queue pressure,86,27,7,103,576,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry load,44,31,41,63,200,ship,edge,drag-penalty,drop-slack
m011,g011,worker slack,31,17,25,91,240,ship,recovery,confidence-floor,raise-drag
m012,g012,session drift,72,77,29,53,432,ship,negative,lane-boundary,lower-confidence
m013,g013,queue pressure,105,40,19,101,626,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry load,112,48,11,80,660,ship,edge,drag-penalty,drop-slack
m015,g015,worker slack,35,71,37,74,282,ship,recovery,confidence-floor,raise-drag
m016,g016,session drift,88,9,20,63,416,ship,negative,lane-boundary,lower-confidence
m017,g017,queue pressure,39,16,16,81,286,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry load,49,46,37,88,316,ship,edge,drag-penalty,drop-slack
m019,g019,worker slack,62,45,14,96,474,ship,recovery,confidence-floor,raise-drag
m020,g020,session drift,116,41,35,92,590,ship,negative,lane-boundary,lower-confidence
m021,g021,queue pressure,67,42,9,28,372,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry load,77,34,18,62,428,ship,edge,drag-penalty,drop-slack
m023,g023,worker slack,90,14,52,58,296,ship,recovery,confidence-floor,raise-drag
m024,g024,session drift,56,36,18,48,320,ship,negative,lane-boundary,lower-confidence
m025,g025,queue pressure,95,9,6,67,508,ship,baseline,monotonic-signal,raise-signal
m026,g026,retry load,61,62,44,31,254,ship,edge,drag-penalty,drop-slack
m027,g027,worker slack,96,38,50,104,468,ship,recovery,confidence-floor,raise-drag
m028,g028,session drift,73,58,44,89,410,ship,negative,lane-boundary,lower-confidence
m029,g029,queue pressure,74,70,4,62,544,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry load,64,0,7,90,408,ship,edge,drag-penalty,drop-slack
m031,g031,worker slack,67,51,17,65,432,ship,recovery,confidence-floor,raise-drag
m032,g032,session drift,40,39,34,87,276,ship,negative,lane-boundary,lower-confidence
m033,g033,queue pressure,115,71,26,79,656,ship,baseline,monotonic-signal,raise-signal
m034,g034,retry load,55,43,45,73,272,ship,edge,drag-penalty,drop-slack
m035,g035,worker slack,77,13,21,75,400,ship,recovery,confidence-floor,raise-drag
m036,g036,session drift,47,30,4,67,366,ship,negative,lane-boundary,lower-confidence
m037,g037,queue pressure,45,76,38,87,354,ship,baseline,monotonic-signal,raise-signal
m038,g038,retry load,78,21,15,95,484,ship,edge,drag-penalty,drop-slack
m039,g039,worker slack,102,47,12,104,662,ship,recovery,confidence-floor,raise-drag
m040,g040,session drift,30,22,43,14,20,hold,negative,lane-boundary,lower-confidence
m041,g041,queue pressure,94,12,22,61,434,ship,baseline,monotonic-signal,raise-signal
m042,g042,retry load,72,34,34,57,334,ship,edge,drag-penalty,drop-slack
m043,g043,worker slack,113,64,27,60,592,ship,recovery,confidence-floor,raise-drag
m044,g044,session drift,49,76,36,53,310,ship,negative,lane-boundary,lower-confidence
m045,g045,queue pressure,74,14,45,30,204,ship,baseline,monotonic-signal,raise-signal
m046,g046,retry load,76,10,30,103,410,ship,edge,drag-penalty,drop-slack
m047,g047,worker slack,41,62,52,101,282,ship,recovery,confidence-floor,raise-drag
m048,g048,session drift,71,50,33,48,348,ship,negative,lane-boundary,lower-confidence
m049,g049,queue pressure,99,46,29,89,550,ship,baseline,monotonic-signal,raise-signal
m050,g050,retry load,103,36,28,64,500,ship,edge,drag-penalty,drop-slack
m051,g051,worker slack,69,50,36,99,430,ship,recovery,confidence-floor,raise-drag
m052,g052,session drift,99,19,31,65,440,ship,negative,lane-boundary,lower-confidence
m053,g053,queue pressure,39,41,34,72,246,ship,baseline,monotonic-signal,raise-signal
m054,g054,retry load,43,3,37,74,178,watch,edge,drag-penalty,drop-slack
m055,g055,worker slack,97,8,26,79,458,ship,recovery,confidence-floor,raise-drag
m056,g056,session drift,39,43,11,73,344,ship,negative,lane-boundary,lower-confidence
m057,g057,queue pressure,111,63,30,94,638,ship,baseline,monotonic-signal,raise-signal
m058,g058,retry load,49,64,41,103,366,ship,edge,drag-penalty,drop-slack
m059,g059,worker slack,114,14,38,26,384,ship,recovery,confidence-floor,raise-drag
m060,g060,session drift,106,56,23,47,538,ship,negative,lane-boundary,lower-confidence
m061,g061,queue pressure,114,44,42,56,488,ship,baseline,monotonic-signal,raise-signal
m062,g062,retry load,108,65,32,59,552,ship,edge,drag-penalty,drop-slack
m063,g063,worker slack,81,59,35,65,432,ship,recovery,confidence-floor,raise-drag
m064,g064,session drift,59,18,7,16,276,ship,negative,lane-boundary,lower-confidence
m065,g065,queue pressure,105,35,19,102,618,ship,baseline,monotonic-signal,raise-signal
m066,g066,retry load,30,0,5,100,300,ship,edge,drag-penalty,drop-slack
m067,g067,worker slack,88,37,28,60,434,ship,recovery,confidence-floor,raise-drag
m068,g068,session drift,77,52,30,75,442,ship,negative,lane-boundary,lower-confidence
m069,g069,queue pressure,40,27,15,63,280,ship,baseline,monotonic-signal,raise-signal
m070,g070,retry load,55,6,30,98,308,ship,edge,drag-penalty,drop-slack
m071,g071,worker slack,71,50,25,77,438,ship,recovery,confidence-floor,raise-drag
m072,g072,session drift,38,69,14,58,350,ship,negative,lane-boundary,lower-confidence
m073,g073,queue pressure,122,11,13,73,604,ship,baseline,monotonic-signal,raise-signal
m074,g074,retry load,66,8,14,78,380,ship,edge,drag-penalty,drop-slack
m075,g075,worker slack,90,26,23,85,490,ship,recovery,confidence-floor,raise-drag
m076,g076,session drift,106,67,19,80,642,ship,negative,lane-boundary,lower-confidence
m077,g077,queue pressure,126,55,22,102,730,ship,baseline,monotonic-signal,raise-signal
m078,g078,retry load,82,40,4,25,442,ship,edge,drag-penalty,drop-slack
m079,g079,worker slack,112,52,45,59,490,ship,recovery,confidence-floor,raise-drag
m080,g080,session drift,43,55,15,42,306,ship,negative,lane-boundary,lower-confidence
m081,g081,queue pressure,65,24,26,58,320,ship,baseline,monotonic-signal,raise-signal
m082,g082,retry load,110,35,16,64,574,ship,edge,drag-penalty,drop-slack
m083,g083,worker slack,52,19,15,28,242,ship,recovery,confidence-floor,raise-drag
m084,g084,session drift,71,13,27,88,378,ship,negative,lane-boundary,lower-confidence
m085,g085,queue pressure,93,48,17,99,598,ship,baseline,monotonic-signal,raise-signal
m086,g086,retry load,50,57,13,59,380,ship,edge,drag-penalty,drop-slack
m087,g087,worker slack,80,10,41,87,350,ship,recovery,confidence-floor,raise-drag
m088,g088,session drift,55,19,4,49,340,ship,negative,lane-boundary,lower-confidence
m089,g089,queue pressure,99,61,32,97,584,ship,baseline,monotonic-signal,raise-signal
m090,g090,retry load,67,38,6,76,472,ship,edge,drag-penalty,drop-slack
m091,g091,worker slack,59,11,22,70,310,ship,recovery,confidence-floor,raise-drag
m092,g092,session drift,58,64,42,59,310,ship,negative,lane-boundary,lower-confidence
m093,g093,queue pressure,70,23,15,77,420,ship,baseline,monotonic-signal,raise-signal
m094,g094,retry load,34,29,45,84,182,watch,edge,drag-penalty,drop-slack
m095,g095,worker slack,100,16,48,92,424,ship,recovery,confidence-floor,raise-drag
m096,g096,session drift,49,42,40,88,296,ship,negative,lane-boundary,lower-confidence
